Id,Id2,Geography,male_tot,female_tot,tsr,pop_1864,male_1864,female_1864,asr_1864,male_1824,female_1824,male_2544,female_2544
0500000US48409,48409,"San Patricio County, Texas",32163,32641,98.5,38168,19002,19166,99.1,2928,2721,7726,7967
0500000US48411,48411,"San Saba County, Texas",3366,2765,121.7,3669,2152,1517,141.9,430,181,929,514
0500000US48413,48413,"Schleicher County, Texas",1726,1735,99.5,1918,949,969,97.9,125,143,392,413
0500000US48415,48415,"Scurry County, Texas",9028,7893,114.4,10304,5828,4476,130.2,946,698,2493,1804
0500000US48417,48417,"Shackelford County, Texas",1632,1746,93.5,1955,962,993,96.9,133,110,342,364
0500000US48419,48419,"Shelby County, Texas",12591,12857,97.9,14733,7356,7377,99.7,1106,1139,3025,3045
0500000US48421,48421,"Sherman County, Texas",1548,1486,104.2,1713,891,822,108.4,124,87,360,390
0500000US48423,48423,"Smith County, Texas",101425,108289,93.7,126067,60928,65139,93.5,11034,11523,25552,26889
0500000US48425,48425,"Somervell County, Texas",4182,4308,97.1,4986,2466,2520,97.9,320,308,919,1001
0500000US48427,48427,"Starr County, Texas",29440,31528,93.4,34005,16255,17750,91.6,3328,3267,7544,8224
0500000US48429,48429,"Stephens County, Texas",4975,4655,106.9,5577,3006,2571,116.9,524,312,1213,977
0500000US48431,48431,"Sterling County, Texas",576,567,101.6,677,339,338,100.3,45,42,120,136
0500000US48433,48433,"Stonewall County, Texas",717,773,92.8,798,409,389,105.1,48,31,150,151
0500000US48435,48435,"Sutton County, Texas",2029,2099,96.7,2421,1202,1219,98.6,147,153,479,489
0500000US48437,48437,"Swisher County, Texas",4136,3718,111.2,4460,2534,1926,131.6,453,263,1084,777
0500000US48439,48439,"Tarrant County, Texas",887235,921799,96.3,1140588,560260,580328,96.5,86475,86376,260022,270090
0500000US48441,48441,"Taylor County, Texas",64028,67478,94.9,81994,40434,41560,97.3,9396,9291,16189,16374
0500000US48443,48443,"Terrell County, Texas",509,475,107.2,561,287,274,104.7,30,25,112,112
0500000US48445,48445,"Terry County, Texas",6717,5934,113.2,7545,4237,3308,128.1,787,574,1824,1275
0500000US48447,48447,"Throckmorton County, Texas",807,834,96.8,872,439,433,101.4,51,42,160,157
0500000US48449,48449,"Titus County, Texas",15976,16358,97.7,18720,9316,9404,99.1,1602,1561,4167,4164
0500000US48451,48451,"Tom Green County, Texas",53976,56248,96,69025,34168,34857,98,7913,7355,13374,13482
0500000US48453,48453,"Travis County, Texas",516637,507629,101.8,704470,358962,345508,103.9,65756,64359,180003,167095
0500000US48455,48455,"Trinity County, Texas",7100,7485,94.9,8272,4007,4265,94,474,499,1415,1431
0500000US48457,48457,"Tyler County, Texas",11731,10035,116.9,13285,7594,5691,133.4,1203,625,3429,2091
0500000US48459,48459,"Upshur County, Texas",19462,19847,98.1,23396,11569,11827,97.8,1575,1453,4501,4565
0500000US48461,48461,"Upton County, Texas",1675,1680,99.7,1947,983,964,102,128,128,403,401
0500000US48463,48463,"Uvalde County, Texas",12909,13496,95.7,14876,7286,7590,96,1321,1257,2916,3089
0500000US48465,48465,"Val Verde County, Texas",24519,24360,100.7,28263,14322,13941,102.7,2847,2236,6430,6254
0500000US48467,48467,"Van Zandt County, Texas",25863,26716,96.8,30482,15059,15423,97.6,1985,1853,5765,5913
0500000US48469,48469,"Victoria County, Texas",42349,44444,95.3,51952,25460,26492,96.1,3887,3853,10479,10823
0500000US48471,48471,"Walker County, Texas",40007,27854,143.6,49563,30782,18781,163.9,7066,6442,12781,6071
0500000US48473,48473,"Waller County, Texas",21395,21810,98.1,28153,13897,14256,97.5,3679,4022,4878,4823
0500000US48475,48475,"Ward County, Texas",5151,5507,93.5,6163,3026,3137,96.5,447,444,1240,1272
0500000US48477,48477,"Washington County, Texas",16580,17138,96.7,20069,10032,10037,100,1887,1679,3518,3605
0500000US48479,48479,"Webb County, Texas",121488,128816,94.3,142639,68482,74157,92.3,13612,13663,33379,36109
0500000US48481,48481,"Wharton County, Texas",20291,20989,96.7,24189,12112,12077,100.3,1876,1700,4862,4913
0500000US48483,48483,"Wheeler County, Texas",2661,2749,96.8,3044,1516,1528,99.2,195,189,616,600
0500000US48485,48485,"Wichita County, Texas",67438,64062,105.3,83914,44749,39165,114.3,10661,7891,17980,15562
0500000US48487,48487,"Wilbarger County, Texas",6736,6799,99.1,7960,4034,3926,102.8,662,622,1561,1513
0500000US48489,48489,"Willacy County, Texas",12030,10104,119.1,13616,7809,5807,134.5,1745,986,3712,2438
0500000US48491,48491,"Williamson County, Texas",208032,214647,96.9,263546,129020,134526,95.9,15980,15820,65732,68025
0500000US48493,48493,"Wilson County, Texas",21372,21546,99.2,26172,12940,13232,97.8,1609,1451,4978,5259
0500000US48495,48495,"Winkler County, Texas",3550,3560,99.7,4161,2104,2057,102.3,321,267,820,896
0500000US48497,48497,"Wise County, Texas",29803,29324,101.6,36445,18431,18014,102.3,2574,2339,7426,7368
0500000US48499,48499,"Wood County, Texas",20622,21342,96.6,23288,11551,11737,98.4,1618,1446,4080,3954
0500000US48501,48501,"Yoakum County, Texas",3899,3980,98,4483,2241,2242,100,327,338,958,969
0500000US48503,48503,"Young County, Texas",9148,9402,97.3,10669,5352,5317,100.7,732,677,2057,2026
0500000US48505,48505,"Zapata County, Texas",7044,6974,101,7753,3808,3945,96.5,792,770,1678,1828
0500000US48507,48507,"Zavala County, Texas",5760,5917,97.3,6609,3344,3265,102.4,750,561,1360,1361
0500000US49001,49001,"Beaver County, Utah",3410,3219,105.9,3553,1826,1727,105.7,261,208,809,788
0500000US49003,49003,"Box Elder County, Utah",25185,24790,101.6,27434,13806,13628,101.3,2088,2000,6343,6334
0500000US49005,49005,"Cache County, Utah",55999,56657,98.8,68323,33995,34328,99,9057,10389,15834,14551
0500000US49007,49007,"Carbon County, Utah",10615,10788,98.4,12778,6427,6351,101.2,1154,1092,2555,2524
0500000US49009,49009,"Daggett County, Utah",597,462,129.2,615,348,267,130.3,27,20,158,106
0500000US49011,49011,"Davis County, Utah",153891,152588,100.9,176148,88102,88046,100.1,14975,13893,42938,43285
0500000US49013,49013,"Duchesne County, Utah",9455,9152,103.3,10314,5316,4998,106.4,862,838,2466,2256
0500000US49015,49015,"Emery County, Utah",5589,5387,103.7,6120,3096,3024,102.4,443,422,1272,1259
0500000US49017,49017,"Garfield County, Utah",2674,2498,107,2962,1538,1424,108,203,191,582,519
0500000US49019,49019,"Grand County, Utah",4646,4579,101.5,5856,2979,2877,103.5,314,341,1211,1193
0500000US49021,49021,"Iron County, Utah",22953,23210,98.9,27686,13636,14050,97.1,3514,4176,5825,5482
0500000US49023,49023,"Juab County, Utah",5228,5018,104.2,5366,2677,2689,99.6,391,387,1260,1272
0500000US49025,49025,"Kane County, Utah",3521,3604,97.7,4008,1956,2052,95.3,253,216,687,721
0500000US49027,49027,"Millard County, Utah",6367,6136,103.8,6672,3431,3241,105.9,498,399,1394,1336
0500000US49029,49029,"Morgan County, Utah",4771,4698,101.6,5123,2556,2567,99.6,374,338,1051,1158
0500000US49031,49031,"Piute County, Utah",796,760,104.7,756,385,371,103.8,46,34,147,138
0500000US49033,49033,"Rich County, Utah",1170,1094,106.9,1217,623,594,104.9,80,71,263,251
0500000US49035,49035,"Salt Lake County, Utah",517881,511774,101.2,640507,325042,315465,103,55724,53590,160573,151646
0500000US49037,49037,"San Juan County, Utah",7403,7343,100.8,8129,4082,4047,100.9,784,709,1736,1668
0500000US49039,49039,"Sanpete County, Utah",14558,13264,109.8,16284,8721,7563,115.3,2144,2266,3666,2730
0500000US49041,49041,"Sevier County, Utah",10494,10308,101.8,11186,5595,5591,100.1,812,809,2537,2400
0500000US49043,49043,"Summit County, Utah",18724,17600,106.4,23486,12058,11428,105.5,1449,1177,5033,4849
0500000US49045,49045,"Tooele County, Utah",29327,28891,101.5,32821,16553,16268,101.8,2251,2219,8422,8488
0500000US49047,49047,"Uintah County, Utah",16569,16019,103.4,18734,9611,9123,105.3,1615,1529,4629,4270
0500000US49049,49049,"Utah County, Utah",258761,257803,100.4,301130,150326,150804,99.7,39226,42357,74320,70183
0500000US49051,49051,"Wasatch County, Utah",11962,11568,103.4,13533,6825,6708,101.7,941,851,3291,3311
0500000US49053,49053,"Washington County, Utah",68292,69823,97.8,72603,35528,37075,95.8,6515,6878,16080,15683
0500000US49055,49055,"Wayne County, Utah",1404,1374,102.2,1515,777,738,105.3,89,71,310,311
0500000US49057,49057,"Weber County, Utah",116075,115161,100.8,138537,70124,68413,102.5,12283,12185,32925,31133
0500000US50001,50001,"Addison County, Vermont",18364,18457,99.5,24217,12108,12109,100,2502,2292,3898,4063
0500000US50003,50003,"Bennington County, Vermont",17954,19171,93.7,22527,10929,11598,94.2,1521,1701,3758,3916
0500000US50005,50005,"Caledonia County, Vermont",15509,15718,98.7,19641,9839,9802,100.4,1633,1399,3486,3414
0500000US50007,50007,"Chittenden County, Vermont",76309,80236,95.1,107547,52850,54697,96.6,11895,12282,19993,20518
0500000US50009,50009,"Essex County, Vermont",3188,3118,102.2,3889,1982,1907,103.9,195,204,656,658
0500000US50011,50011,"Franklin County, Vermont",23688,24058,98.5,30131,15006,15125,99.2,1774,1630,6150,6440
0500000US50013,50013,"Grand Isle County, Vermont",3478,3492,99.6,4574,2275,2299,99,232,201,771,807
0500000US50015,50015,"Lamoille County, Vermont",12244,12231,100.1,15744,7937,7807,101.7,1200,1149,3135,3055
0500000US50017,50017,"Orange County, Vermont",14421,14515,99.4,18611,9385,9226,101.7,1352,1013,3231,3336
0500000US50019,50019,"Orleans County, Vermont",13611,13620,99.9,16611,8501,8110,104.8,1073,896,3251,3044
0500000US50021,50021,"Rutland County, Vermont",30385,31257,97.2,39503,19793,19710,100.4,3100,2937,6786,6707
0500000US50023,50023,"Washington County, Vermont",29412,30122,97.6,38597,19448,19149,101.6,3246,2172,6962,7366
0500000US50025,50025,"Windham County, Vermont",21869,22644,96.6,28508,14004,14504,96.6,1914,1719,4731,5088
0500000US50027,50027,"Windsor County, Vermont",27774,28896,96.1,35330,17487,17843,98,1900,1741,6398,6363
0500000US51001,51001,"Accomack County, Virginia",16154,17010,95,19903,9677,10226,94.6,1254,1242,3608,3694
0500000US51003,51003,"Albemarle County, Virginia",47609,51361,92.7,63561,30671,32890,93.3,5946,6304,12061,12389
0500000US51005,51005,"Alleghany County, Virginia",7954,8296,95.9,9495,4688,4807,97.5,528,496,1706,1771
0500000US51007,51007,"Amelia County, Virginia",6227,6463,96.3,7869,3913,3956,98.9,504,448,1464,1483
0500000US51009,51009,"Amherst County, Virginia",15452,16901,91.4,20083,9527,10556,90.3,1419,1851,3495,3767
0500000US51011,51011,"Appomattox County, Virginia",7290,7683,94.9,9041,4421,4620,95.7,588,532,1682,1778
0500000US51013,51013,"Arlington County, Virginia",103501,104126,99.4,156947,79006,77941,101.4,9651,10664,45913,44357
0500000US51015,51015,"Augusta County, Virginia",37412,36338,103,46156,23847,22309,106.9,2997,2488,9365,8453
0500000US51017,51017,"Bath County, Virginia",2390,2341,102.1,2875,1463,1412,103.6,175,158,527,497
0500000US51019,51019,"Bedford County, Virginia",34057,34619,98.4,42224,21004,21220,99,2374,2135,7428,7774
0500000US51021,51021,"Bland County, Virginia",3765,3059,123.1,4419,2547,1872,136.1,239,203,1205,698
0500000US51023,51023,"Botetourt County, Virginia",16417,16731,98.1,20289,10158,10131,100.3,1060,949,3572,3623
0500000US51025,51025,"Brunswick County, Virginia",9150,8284,110.5,11185,6139,5046,121.7,1025,742,2578,1815
0500000US51027,51027,"Buchanan County, Virginia",12310,11788,104.4,15717,8179,7538,108.5,983,875,3283,2833
0500000US51029,51029,"Buckingham County, Virginia",9493,7653,124,11397,6646,4751,139.9,835,633,2932,1767
0500000US51031,51031,"Campbell County, Virginia",26688,28154,94.8,34113,16758,17355,96.6,2580,2486,6567,6614
0500000US51033,51033,"Caroline County, Virginia",14052,14493,97,17957,8948,9009,99.3,1048,1095,3907,3809
0500000US51035,51035,"Carroll County, Virginia",14821,15221,97.4,17987,9013,8974,100.4,1016,968,3491,3440
0500000US51036,51036,"Charles City County, Virginia",3567,3689,96.7,4741,2337,2404,97.2,259,234,786,831
0500000US51037,51037,"Charlotte County, Virginia",6180,6406,96.5,7334,3642,3692,98.6,518,468,1257,1344
0500000US51041,51041,"Chesterfield County, Virginia",152399,163837,93,200843,95798,105045,91.2,13366,13397,39898,44019
0500000US51043,51043,"Clarke County, Virginia",6989,7045,99.2,8526,4338,4188,103.6,468,353,1469,1518
0500000US51045,51045,"Craig County, Virginia",2565,2625,97.7,3193,1608,1585,101.5,177,164,592,565
0500000US51047,51047,"Culpeper County, Virginia",23684,23005,103,28906,14922,13984,106.7,1969,1659,6456,5952
0500000US51049,51049,"Cumberland County, Virginia",4870,5182,94,6148,2988,3160,94.6,437,445,1143,1185
0500000US51051,51051,"Dickenson County, Virginia",7950,7953,100,9917,5060,4857,104.2,596,553,2008,1871
0500000US51053,51053,"Dinwiddie County, Virginia",13736,14265,96.3,17796,8745,9051,96.6,1231,1207,3386,3555
0500000US51057,51057,"Essex County, Virginia",5274,5877,89.7,6764,3191,3573,89.3,432,482,1185,1321
0500000US51059,51059,"Fairfax County, Virginia",534310,547416,97.6,712788,351393,361395,97.2,43017,39879,159772,163860
0500000US51061,51061,"Fauquier County, Virginia",32158,33045,97.3,40469,19943,20526,97.2,2430,2216,7410,7933
0500000US51063,51063,"Floyd County, Virginia",7667,7612,100.7,9246,4697,4549,103.3,498,470,1868,1753
0500000US51065,51065,"Fluvanna County, Virginia",11804,13887,85,15751,6960,8791,79.2,713,818,2946,4022
0500000US51067,51067,"Franklin County, Virginia",27706,28453,97.4,34605,17244,17361,99.3,2488,2371,6110,6178
0500000US51069,51069,"Frederick County, Virginia",38916,39389,98.8,48676,24276,24400,99.5,3237,2942,10137,10477
0500000US51071,51071,"Giles County, Virginia",8473,8813,96.1,10425,5177,5248,98.6,603,613,2027,2095
0500000US51073,51073,"Gloucester County, Virginia",18239,18619,98,23308,11587,11721,98.9,1430,1370,4364,4421
0500000US51075,51075,"Goochland County, Virginia",10764,10953,98.3,14080,6962,7118,97.8,628,535,2574,2654
0500000US51077,51077,"Grayson County, Virginia",7611,7922,96.1,9324,4727,4597,102.8,532,522,1731,1638
0500000US51079,51079,"Greene County, Virginia",9057,9346,96.9,11467,5597,5870,95.3,647,662,2378,2439
0500000US51081,51081,"Greensville County, Virginia",7668,4575,167.6,8700,5943,2757,215.6,743,328,2887,1038
0500000US51083,51083,"Halifax County, Virginia",17274,18967,91.1,21239,10414,10825,96.2,1257,1229,3838,3980
0500000US51085,51085,"Hanover County, Virginia",49060,50803,96.6,61761,30377,31384,96.8,4141,3694,11255,11953
0500000US51087,51087,"Henrico County, Virginia",144167,162768,88.6,194639,91491,103148,88.7,12265,12674,41693,46036
0500000US51089,51089,"Henry County, Virginia",26082,28069,92.9,32387,15804,16583,95.3,1977,1895,6017,6288
0500000US51091,51091,"Highland County, Virginia",1159,1162,99.7,1396,728,668,109,61,65,213,173
0500000US51093,51093,"Isle of Wight County, Virginia",17177,18093,94.9,22074,10768,11306,95.2,1277,1136,3703,4155
0500000US51095,51095,"James City County, Virginia",32346,34663,93.3,38754,18618,20136,92.5,2373,2320,7039,7485
0500000US51097,51097,"King and Queen County, Virginia",3454,3491,98.9,4300,2191,2109,103.9,279,222,757,751
0500000US51099,51099,"King George County, Virginia",11851,11733,101,14647,7375,7272,101.4,933,858,3159,3258
0500000US51101,51101,"King William County, Virginia",7759,8176,94.9,10030,4895,5135,95.3,608,538,2050,2170
0500000US51103,51103,"Lancaster County, Virginia",5352,6039,88.6,6006,2796,3210,87.1,341,314,821,936
0500000US51105,51105,"Lee County, Virginia",13352,12235,109.1,16306,8852,7454,118.8,1089,901,3998,2965
0500000US51107,51107,"Loudoun County, Virginia",154078,158233,97.4,196452,96835,99617,97.2,9560,8768,49583,52853
0500000US51109,51109,"Louisa County, Virginia",16340,16813,97.2,21019,10322,10697,96.5,1105,1142,4024,4123
0500000US51111,51111,"Lunenburg County, Virginia",6857,6057,113.2,8199,4609,3590,128.4,531,498,1962,1203
0500000US51113,51113,"Madison County, Virginia",6488,6820,95.1,8008,3919,4089,95.8,472,472,1460,1428
0500000US51115,51115,"Mathews County, Virginia",4363,4615,94.5,5054,2455,2599,94.5,270,252,811,828
0500000US51117,51117,"Mecklenburg County, Virginia",16225,16502,98.3,19567,10104,9463,106.8,1321,1053,3888,3343
0500000US51119,51119,"Middlesex County, Virginia",5466,5493,99.5,6438,3235,3203,101,384,319,1041,935
0500000US51121,51121,"Montgomery County, Virginia",48823,45569,107.1,70049,37105,32944,112.6,16517,12978,11667,10515
0500000US51125,51125,"Nelson County, Virginia",7302,7718,94.6,9140,4479,4661,96.1,478,453,1534,1551
0500000US51127,51127,"New Kent County, Virginia",9373,9056,103.5,12102,6159,5943,103.6,679,543,2329,2268
0500000US51131,51131,"Northampton County, Virginia",5929,6460,91.8,7172,3473,3699,93.9,471,422,1205,1198
0500000US51133,51133,"Northumberland County, Virginia",6009,6321,95.1,6596,3128,3468,90.2,378,359,914,1005
0500000US51135,51135,"Nottoway County, Virginia",8371,7482,111.9,9887,5594,4293,130.3,806,553,2459,1633
0500000US51137,51137,"Orange County, Virginia",16422,17059,96.3,19756,9721,10035,96.9,1148,1106,3946,4011
0500000US51139,51139,"Page County, Virginia",11836,12206,97,14601,7334,7267,100.9,880,863,2933,2843
0500000US51141,51141,"Patrick County, Virginia",9090,9400,96.7,10950,5503,5447,101,557,575,2111,1972
0500000US51143,51143,"Pittsylvania County, Virginia",31226,32280,96.7,39105,19593,19512,100.4,2390,2103,7286,7231
0500000US51145,51145,"Powhatan County, Virginia",15114,12932,116.9,18162,10005,8157,122.7,1237,764,4067,3157
0500000US51147,51147,"Prince Edward County, Virginia",11621,11747,98.9,16060,8183,7877,103.9,3208,2992,2393,2221
0500000US51149,51149,"Prince George County, Virginia",19510,16215,120.3,23961,13709,10252,133.7,1880,1335,6443,4181
0500000US51153,51153,"Prince William County, Virginia",199677,202325,98.7,258607,128366,130241,98.6,17876,16127,61326,63624
0500000US51155,51155,"Pulaski County, Virginia",17239,17633,97.8,21840,11036,10804,102.1,1290,1225,4436,4122
0500000US51157,51157,"Rappahannock County, Virginia",3685,3688,99.9,4500,2240,2260,99.1,252,217,705,755
0500000US51159,51159,"Richmond County, Virginia",5231,4023,130,5981,3764,2217,169.8,440,251,1772,805
0500000US51161,51161,"Roanoke County, Virginia",44079,48297,91.3,56351,27241,29110,93.6,3148,3394,10551,11124
0500000US51163,51163,"Rockbridge County, Virginia",10996,11311,97.2,13423,6700,6723,99.7,870,809,2331,2379
0500000US51165,51165,"Rockingham County, Virginia",37477,38837,96.5,46278,22979,23299,98.6,3312,3364,9007,9100
0500000US51167,51167,"Russell County, Virginia",14155,14742,96,18252,9116,9136,99.8,1126,1067,3587,3523
0500000US51169,51169,"Scott County, Virginia",11498,11679,98.5,14131,7198,6933,103.8,872,779,2858,2698
0500000US51171,51171,"Shenandoah County, Virginia",20529,21464,95.6,24996,12471,12525,99.6,1581,1501,4866,4928
0500000US51173,51173,"Smyth County, Virginia",15705,16503,95.2,19645,9676,9969,97.1,1254,1327,3809,3873
